City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System,IP_Masked
Palo Alto,California,United States,94304,37.412,-122.148,America/Los_Angeles,HP Inc.,HP Inc,,15.xxx.xxx.xxx
Whitehall,Ohio,United States,43218,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center,21.xxx.xxx.xxx
São Paulo,São Paulo,Brazil,1000,-23.6283,-46.6409,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A,177.xxx.xxx.xxx
Stuttgart,Baden-Wurttemberg,Germany,70327,48.7863,9.23807,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG,53.xxx.xxx.xxx
Stuttgart,Baden-Wurttemberg,Germany,70327,48.7863,9.23807,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG,53.xxx.xxx.xxx
Whitehall,Ohio,United States,43218,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center,164.xxx.xxx.xxx
Albany,New York,United States,12201,42.6526,-73.7562,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business,63.xxx.xxx.xxx
Newark,New Jersey,United States,7102,40.7369,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,,48.xxx.xxx.xxx
Norfolk,Virginia,United States,23501,36.9151,-76.1866,America/New_York,DoD Network Information Center,Navy Network Information Center,AS721 DoD Network Information Center,205.xxx.xxx.xxx
Lagos,Lagos,Nigeria,,6.46529,3.42517,Africa/Lagos,Airtel Networks Limited,Airtel Networks Limited,,105.xxx.xxx.xxx
Cairo,Cairo Governorate,Egypt,,30.0204,31.4122,Africa/Cairo,Etisalat Misr,Eti-Mob,AS36992 ETISALAT MISR,156.xxx.xxx.xxx
Whitehall,Ohio,United States,43218,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center,26.xxx.xxx.xxx
London,England,United Kingdom,W1B,51.5074,-0.127758,Europe/London,UK Ministry of Defence,UK Ministry of Defence,,25.xxx.xxx.xxx
Chicago,Illinois,United States,60639,41.923,-87.7531,America/Chicago,Verizon Business,Service Provider Corporation,AS6167 Verizon Business,166.xxx.xxx.xxx
Shanghai,Shanghai,China,,31.2304,121.474,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group),222.xxx.xxx.xxx
San Antonio,Texas,United States,78249,29.5652,-98.6145,America/Chicago,Charter Communications,Spectrum,AS11427 Charter Communications Inc,72.xxx.xxx.xxx
London,England,United Kingdom,W1B,51.5074,-0.127758,Europe/London,Microsoft Corporation,Microsoft Corporation,,4.xxx.xxx.xxx
Muping,Sichuan,China,,30.2638,102.805,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE,171.xxx.xxx.xxx
Kinuta,Tokyo,Japan,157-0071,35.6544,139.6142,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.,126.xxx.xxx.xxx
Whitehall,Ohio,United States,43218,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center,215.xxx.xxx.xxx
Portland,Oregon,United States,97207,45.5235,-122.676,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc.",52.xxx.xxx.xxx
Hyderabad,Telangana,India,500018,17.3724,78.4378,Asia/Kolkata,BSNL Internet,,AS9829 National Internet Backbone,117.xxx.xxx.xxx
Houston,Texas,United States,77010,29.7547,-95.3582,America/Chicago,"AT&T Services, Inc.",Marriott Corporationattn JOH,"AS7018 AT&T Services, Inc.",12.xxx.xxx.xxx
London,England,United Kingdom,W1B,51.5074,-0.127758,Europe/London,UK Ministry of Defence,UK Ministry of Defence,,25.xxx.xxx.xxx
Calgary,Alberta,Canada,T2X,50.8833,-114.0334,America/Edmonton,TELUS Communications Inc,TELUS-FIBRE-CLGRAB49,AS852 TELUS Communications Inc.,209.xxx.xxx.xxx
Dearborn,Michigan,United States,48121,42.3223,-83.1763,America/Detroit,Ford Motor Company,Ford Motor Company,,19.xxx.xxx.xxx
Huamu,Shanghai,China,,31.2069,121.599,Asia/Shanghai,Oriental Cable Network Co,"Oriental Cable Network Co., Ltd.","AS9812 Oriental Cable Network Co., Ltd.",114.xxx.xxx.xxx
Dearborn,Michigan,United States,48121,42.3223,-83.1763,America/Detroit,Ford Motor Company,Ford Motor Company,,19.xxx.xxx.xxx
